Date,price
2010-07-15,83.02146911621094
2010-07-16,80.73551177978516
2010-07-19,81.21240234375
2010-07-20,82.11312103271484
2010-07-21,81.04584503173828
2010-07-22,82.85494232177734
2010-07-23,83.57401275634766
2010-07-26,84.44450378417969
2010-07-27,84.43694305419922
2010-07-28,83.8919906616211
2010-07-29,83.48320770263672
2010-07-30,83.46805572509766
2010-08-02,85.35285186767578
2010-08-03,84.9441146850586
2010-08-04,85.51181030273438
2010-08-05,85.42098236083984
2010-08-06,85.07278442382812
2010-08-09,85.52696228027344
2010-08-10,85.0652084350586
2010-08-11,82.73382568359375
2010-08-12,82.22667694091797
2010-08-13,81.9844741821289
2010-08-16,81.94660186767578
2010-08-17,82.95335388183594
2010-08-18,83.10474395751953
2010-08-19,81.6589584350586
2010-08-20,81.39403533935547
2010-08-23,81.08368682861328
2010-08-24,79.88015747070312
2010-08-25,80.19048309326172
2010-08-26,79.65306854248047
2010-08-27,80.88689422607422
2010-08-30,79.71359252929688
2010-08-31,79.71359252929688
2010-09-01,82.09798431396484
2010-09-02,82.86250305175781
2010-09-03,83.93738555908203
2010-09-07,82.99118041992188
2010-09-08,83.57401275634766
2010-09-09,83.9600830078125
2010-09-10,84.38394165039062
2010-09-13,85.32256317138672
2010-09-14,85.26957702636719
2010-09-15,85.5950927734375
2010-09-16,85.5723648071289
2010-09-17,85.60433197021484
2010-09-20,86.91321563720703
2010-09-21,86.73820495605469
2010-09-22,86.31202697753906
2010-09-23,85.61195373535156
2010-09-24,87.37744903564453
2010-09-27,86.95890045166016
2010-09-28,87.26327514648438
2010-09-29,87.11111450195312
2010-09-30,86.85233306884766
2010-10-01,87.21760559082031
2010-10-04,86.56317901611328
2010-10-05,88.30585479736328
2010-10-06,88.29824829101562
2010-10-07,88.19170379638672
2010-10-08,88.68633270263672
2010-10-11,88.77005004882812
2010-10-12,89.04401397705078
2010-10-13,89.73652648925781
2010-10-14,89.38644409179688
2010-10-15,89.5691146850586
2010-10-18,90.01049041748047
2010-10-19,88.83092498779297
2010-10-20,89.698486328125
2010-10-21,89.8963394165039
2010-10-22,90.06378173828125
2010-10-25,90.33011627197266
2010-10-26,90.34529113769531
2010-10-27,90.08658599853516
2010-10-28,90.101806640625
2010-10-29,90.1703109741211
2010-11-01,90.20072937011719
2010-11-02,90.91606140136719
2010-11-03,91.28133392333984
2010-11-04,93.03924560546875
2010-11-05,93.38932037353516
2010-11-08,93.21424865722656
2010-11-09,92.54459381103516
2010-11-10,92.91748809814453
2010-11-11,92.56744384765625
2010-11-12,91.47160339355469
2010-11-15,91.34220886230469
2010-11-16,89.91915893554688
2010-11-17,89.96484375
2010-11-18,91.2889633178711
2010-11-19,91.5400619506836
2010-11-22,91.46399688720703
2010-11-23,90.13984680175781
2010-11-24,91.47160339355469
2010-11-26,90.40623474121094
2010-11-29,90.6801528930664
2010-11-30,90.1703109741211
2010-12-01,92.08800506591797
2010-12-02,93.26754760742188
2010-12-03,93.51868438720703
2010-12-06,93.41975402832031
2010-12-07,93.47300720214844
2010-12-08,93.81543731689453
2010-12-09,94.18074798583984
2010-12-10,94.72866821289062
2010-12-13,94.7895278930664
2010-12-14,94.87325286865234
2010-12-15,94.4394760131836
2010-12-16,94.98738861083984
2010-12-17,95.08910369873047
2010-12-20,95.31864166259766
2010-12-21,95.9229736328125
2010-12-22,96.2213134765625
2010-12-23,96.08364868164062
2010-12-27,96.12188720703125
2010-12-28,96.25958251953125
2010-12-29,96.32846069335938
2010-12-30,96.17543029785156
2010-12-31,96.1983871459961
2011-01-03,97.19287872314453
2011-01-04,97.13935852050781
2011-01-05,97.64423370361328
2011-01-06,97.45297241210938
2011-01-07,97.26171875
2011-01-10,97.13935852050781
2011-01-11,97.48357391357422
2011-01-12,98.36334228515625
2011-01-13,98.20267486572266
2011-01-14,98.91412353515625
2011-01-18,99.08242797851562
2011-01-19,98.11085510253906
2011-01-20,97.98084259033203
2011-01-21,98.20267486572266
2011-01-24,98.76112365722656
2011-01-25,98.8146743774414
2011-01-26,99.19718933105469
2011-01-27,99.44197845458984
2011-01-28,97.7054214477539
2011-01-31,98.43980407714844
2011-02-01,100.01570129394531
2011-02-02,99.8244857788086
2011-02-03,100.04631805419922
2011-02-04,100.329345703125
2011-02-07,100.95667266845703
2011-02-08,101.41565704345703
2011-02-09,101.1861801147461
2011-02-10,101.22442626953125
2011-02-11,101.82876586914062
2011-02-14,102.07354736328125
2011-02-15,101.75226593017578
2011-02-16,102.39488220214844
2011-02-17,102.70082092285156
2011-02-18,102.9150619506836
2011-02-22,100.84957885742188
2011-02-23,100.22990417480469
2011-02-24,100.16107940673828
2011-02-25,101.23206329345703
2011-02-28,101.85938262939453
2011-03-01,100.16107940673828
2011-03-02,100.37530517578125
2011-03-03,102.10416412353516
2011-03-04,101.33918762207031
2011-03-07,100.54357147216797
2011-03-08,101.42329406738281
2011-03-09,101.2779769897461
2011-03-10,99.4037094116211
2011-03-11,100.09224700927734
2011-03-14,99.48786926269531
2011-03-15,98.34800720214844
2011-03-16,96.52731323242188
2011-03-17,97.80490112304688
2011-03-18,98.16059875488281
2011-03-21,99.68186950683594
2011-03-22,99.3361587524414
2011-03-23,99.62043762207031
2011-03-24,100.57313537597656
2011-03-25,100.88046264648438
2011-03-28,100.63459777832031
2011-03-29,101.31073760986328
2011-03-30,102.0099105834961
2011-03-31,101.87158966064453
2011-04-01,102.3018798828125
2011-04-04,102.3863754272461
2011-04-05,102.37101745605469
2011-04-06,102.69369506835938
2011-04-07,102.4324951171875
2011-04-08,102.07907104492188
2011-04-11,101.77173614501953
2011-04-12,101.01103973388672
2011-04-13,101.00338745117188
2011-04-14,101.0802230834961
2011-04-15,101.44902038574219
2011-04-18,100.31188201904297
2011-04-19,100.8881607055664
2011-04-20,102.26345825195312
2011-04-21,102.7859115600586
2011-04-25,102.6783676147461
2011-04-26,103.56187438964844
2011-04-27,104.2380142211914
2011-04-28,104.57608795166016
2011-04-29,104.8219223022461
2011-05-02,104.66060638427734
2011-05-03,104.28413391113281
2011-05-04,103.59261322021484
2011-05-05,102.65528106689453
2011-05-06,103.10861206054688
2011-05-09,103.50814819335938
2011-05-10,104.3917236328125
2011-05-11,103.29300689697266
2011-05-12,103.78470611572266
2011-05-13,102.98567199707031
2011-05-16,102.33260345458984
2011-05-17,102.3172607421875
2011-05-18,103.23150634765625
2011-05-19,103.47740173339844
2011-05-20,102.65528106689453
2011-05-23,101.46438598632812
2011-05-24,101.37985229492188
2011-05-25,101.71794891357422
2011-05-26,102.18661499023438
2011-05-27,102.57845306396484
2011-05-31,103.64641571044922
2011-06-01,101.31839752197266
2011-06-02,101.21083068847656
2011-06-03,100.204345703125
2011-06-06,99.14405059814453
2011-06-07,99.08258819580078
2011-06-08,98.66767883300781
2011-06-09,99.42064666748047
2011-06-10,98.03768157958984
2011-06-13,98.1145248413086
2011-06-14,99.35920715332031
2011-06-15,97.59204864501953
2011-06-16,97.80718231201172
2011-06-17,98.09904479980469
2011-06-20,98.60092163085938
2011-06-21,99.95215606689453
2011-06-22,99.34989929199219
2011-06-23,99.06421661376953
2011-06-24,97.91374969482422
2011-06-27,98.78624725341797
2011-06-28,100.07574462890625
2011-06-29,100.93277740478516
2011-06-30,101.8979263305664
2011-07-01,103.4035873413086
2011-07-05,103.31863403320312
2011-07-06,103.4421615600586
2011-07-07,104.51545715332031
2011-07-08,103.7741928100586
2011-07-11,101.8979263305664
2011-07-12,101.45780944824219
2011-07-13,101.79752349853516
2011-07-14,101.09490203857422
2011-07-15,101.6817398071289
2011-07-18,100.84783172607422
2011-07-19,102.48477172851562
2011-07-20,102.42296600341797
2011-07-21,103.84368133544922
2011-07-22,103.91319274902344
2011-07-25,103.3340835571289
2011-07-26,102.9480209350586
2011-07-27,100.84011840820312
2011-07-28,100.54670715332031
2011-07-29,99.85950469970703
2011-08-01,99.43482208251953
2011-08-02,96.8945083618164
2011-08-03,97.4195785522461
2011-08-04,92.85631561279297
2011-08-05,92.7173080444336
2011-08-08,86.67928314208984
2011-08-09,90.70979309082031
2011-08-10,86.70243072509766
2011-08-11,90.5939712524414
2011-08-12,91.20392608642578
2011-08-15,93.13427734375
2011-08-16,92.33898162841797
2011-08-17,92.4007568359375
2011-08-18,88.41654968261719
